instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,total_users,temp_celsius,humidity_percent,windspeed_kmh
11917,2012-05-16,2,1,5,17,0,3,1,1,0.72,0.6667,0.51,0.194,104,769,873,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,873,29.52,51.0,12.998000000000001
11918,2012-05-16,2,1,5,18,0,3,1,1,0.72,0.6667,0.51,0.2239,97,749,846,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,846,29.52,51.0,15.001299999999999
11919,2012-05-16,2,1,5,19,0,3,1,1,0.7,0.6515,0.54,0.2836,91,499,590,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,590,28.7,54.0,19.0012
11920,2012-05-16,2,1,5,20,0,3,1,1,0.66,0.6212,0.65,0.2537,61,398,459,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,459,27.060000000000002,65.0,16.997899999999998
11921,2012-05-16,2,1,5,21,0,3,1,1,0.64,0.6061,0.73,0.194,63,330,393,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,393,26.240000000000002,73.0,12.998000000000001
11922,2012-05-16,2,1,5,22,0,3,1,1,0.64,0.6061,0.73,0.1642,33,253,286,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,286,26.240000000000002,73.0,11.0014
11923,2012-05-16,2,1,5,23,0,3,1,1,0.62,0.5909,0.78,0.1045,26,107,133,502,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,133,25.419999999999998,78.0,7.0015
11924,2012-05-17,2,1,5,0,0,4,1,1,0.6,0.5758,0.78,0.1343,30,49,79,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,79,24.599999999999998,78.0,8.9981
11925,2012-05-17,2,1,5,1,0,4,1,1,0.6,0.5606,0.83,0.1642,12,16,28,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,28,24.599999999999998,83.0,11.0014
11926,2012-05-17,2,1,5,2,0,4,1,1,0.6,0.5758,0.78,0.1642,8,8,16,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,16,24.599999999999998,78.0,11.0014
11927,2012-05-17,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537,0,3,3,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,3,24.599999999999998,73.0,16.997899999999998
11928,2012-05-17,2,1,5,4,0,4,1,1,0.6,0.6061,0.64,0.3284,3,13,16,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,16,24.599999999999998,64.0,22.0028
11929,2012-05-17,2,1,5,5,0,4,1,1,0.56,0.5303,0.68,0.3284,1,34,35,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,35,22.96,68.0,22.0028
11930,2012-05-17,2,1,5,6,0,4,1,1,0.54,0.5152,0.73,0.3582,10,149,159,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,159,22.14,73.0,23.9994
11931,2012-05-17,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,25,449,474,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,474,22.14,73.0,26.0027
11932,2012-05-17,2,1,5,8,0,4,1,1,0.52,0.5,0.55,0.4478,29,605,634,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,634,21.32,55.00000000000001,30.002599999999997
11933,2012-05-17,2,1,5,9,0,4,1,1,0.54,0.5152,0.52,0.4179,57,289,346,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,346,22.14,52.0,27.999299999999998
11934,2012-05-17,2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537,43,162,205,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,205,22.96,52.0,16.997899999999998
11935,2012-05-17,2,1,5,11,0,4,1,1,0.58,0.5455,0.49,0.2239,77,202,279,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,279,23.779999999999998,49.0,15.001299999999999
11936,2012-05-17,2,1,5,12,0,4,1,1,0.6,0.6212,0.43,0.194,72,276,348,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,348,24.599999999999998,43.0,12.998000000000001
11937,2012-05-17,2,1,5,13,0,4,1,1,0.62,0.6212,0.41,0.194,86,241,327,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,327,25.419999999999998,41.0,12.998000000000001
11938,2012-05-17,2,1,5,14,0,4,1,1,0.64,0.6212,0.38,0.194,68,202,270,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,270,26.240000000000002,38.0,12.998000000000001
11939,2012-05-17,2,1,5,15,0,4,1,1,0.64,0.6212,0.36,0.2537,83,233,316,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,316,26.240000000000002,36.0,16.997899999999998
11940,2012-05-17,2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,86,344,430,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,430,27.060000000000002,31.0,12.998000000000001
11941,2012-05-17,2,1,5,17,0,4,1,1,0.66,0.6212,0.31,0.1343,133,719,852,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,852,27.060000000000002,31.0,8.9981
11942,2012-05-17,2,1,5,18,0,4,1,1,0.66,0.6212,0.27,0.1642,134,734,868,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,868,27.060000000000002,27.0,11.0014
11943,2012-05-17,2,1,5,19,0,4,1,1,0.64,0.6212,0.31,0.194,86,451,537,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,537,26.240000000000002,31.0,12.998000000000001
11944,2012-05-17,2,1,5,20,0,4,1,1,0.6,0.6212,0.4,0.194,83,363,446,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,446,24.599999999999998,40.0,12.998000000000001
11945,2012-05-17,2,1,5,21,0,4,1,1,0.58,0.5455,0.4,0.1045,45,254,299,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,299,23.779999999999998,40.0,7.0015
11946,2012-05-17,2,1,5,22,0,4,1,1,0.56,0.5303,0.43,0.0896,42,209,251,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,251,22.96,43.0,6.0032
11947,2012-05-17,2,1,5,23,0,4,1,1,0.54,0.5152,0.49,0.1343,29,137,166,503,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,166,22.14,49.0,8.9981
11948,2012-05-18,2,1,5,0,0,5,1,1,0.52,0.5,0.59,0.1045,13,57,70,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,70,21.32,59.0,7.0015
11949,2012-05-18,2,1,5,1,0,5,1,1,0.5,0.4848,0.59,0.0896,16,33,49,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,49,20.5,59.0,6.0032
11950,2012-05-18,2,1,5,2,0,5,1,1,0.48,0.4697,0.67,0.1343,12,9,21,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,21,19.68,67.0,8.9981
11951,2012-05-18,2,1,5,3,0,5,1,1,0.46,0.4545,0.72,0.0896,6,8,14,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,14,18.86,72.0,6.0032
11952,2012-05-18,2,1,5,4,0,5,1,1,0.46,0.4545,0.77,0.1642,0,11,11,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,11,18.86,77.0,11.0014
11953,2012-05-18,2,1,5,5,0,5,1,1,0.46,0.4545,0.77,0.1045,1,33,34,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,34,18.86,77.0,7.0015
11954,2012-05-18,2,1,5,6,0,5,1,1,0.44,0.4394,0.77,0.1343,14,168,182,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,182,18.04,77.0,8.9981
11955,2012-05-18,2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045,40,475,515,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,515,18.86,82.0,7.0015
11956,2012-05-18,2,1,5,8,0,5,1,1,0.52,0.5,0.59,0.1343,49,696,745,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,745,21.32,59.0,8.9981
11957,2012-05-18,2,1,5,9,0,5,1,1,0.56,0.5303,0.56,0.1045,57,304,361,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,361,22.96,56.00000000000001,7.0015
11958,2012-05-18,2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,74,181,255,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,255,24.599999999999998,46.0,8.9981
11959,2012-05-18,2,1,5,11,0,5,1,1,0.62,0.6212,0.43,0.0,109,225,334,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,334,25.419999999999998,43.0,0.0
11960,2012-05-18,2,1,5,12,0,5,1,1,0.62,0.6212,0.41,0.194,108,252,360,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,360,25.419999999999998,41.0,12.998000000000001
11961,2012-05-18,2,1,5,13,0,5,1,1,0.64,0.6212,0.36,0.1642,98,297,395,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,395,26.240000000000002,36.0,11.0014
11962,2012-05-18,2,1,5,14,0,5,1,1,0.66,0.6212,0.34,0.1343,108,242,350,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,350,27.060000000000002,34.0,8.9981
11963,2012-05-18,2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,131,260,391,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,391,27.060000000000002,36.0,12.998000000000001
11964,2012-05-18,2,1,5,16,0,5,1,1,0.66,0.6212,0.34,0.2537,151,417,568,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,568,27.060000000000002,34.0,16.997899999999998
11965,2012-05-18,2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,124,688,812,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,812,27.060000000000002,34.0,8.9981
11966,2012-05-18,2,1,5,18,0,5,1,1,0.64,0.6212,0.38,0.2239,99,570,669,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,669,26.240000000000002,38.0,15.001299999999999
11967,2012-05-18,2,1,5,19,0,5,1,1,0.62,0.6212,0.41,0.194,91,392,483,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,483,25.419999999999998,41.0,12.998000000000001
11968,2012-05-18,2,1,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,73,264,337,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,337,25.419999999999998,41.0,11.0014
11969,2012-05-18,2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0.0,49,209,258,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,258,24.599999999999998,40.0,0.0
11970,2012-05-18,2,1,5,22,0,5,1,1,0.56,0.5303,0.52,0.3284,57,194,251,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,251,22.96,52.0,22.0028
11971,2012-05-18,2,1,5,23,0,5,1,1,0.52,0.5,0.55,0.0,41,133,174,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,174,21.32,55.00000000000001,0.0
11972,2012-05-19,2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,30,118,148,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,148,21.32,48.0,7.0015
11973,2012-05-19,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0.0,20,84,104,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,104,20.5,48.0,0.0
11974,2012-05-19,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,69,20.5,51.0,7.0015
11975,2012-05-19,2,1,5,3,0,6,0,1,0.5,0.4848,0.48,0.1045,10,23,33,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,33,20.5,48.0,7.0015
11976,2012-05-19,2,1,5,4,0,6,0,1,0.48,0.4697,0.59,0.0896,6,8,14,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,14,19.68,59.0,6.0032
11977,2012-05-19,2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0.0,1,11,12,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,12,18.86,67.0,0.0
11978,2012-05-19,2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896,12,38,50,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,50,18.04,72.0,6.0032
11979,2012-05-19,2,1,5,7,0,6,0,1,0.46,0.4545,0.67,0.1045,28,67,95,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,95,18.86,67.0,7.0015
11980,2012-05-19,2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,33,162,195,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,195,21.32,52.0,11.0014
11981,2012-05-19,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,79,213,292,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,292,22.96,43.0,11.0014
11982,2012-05-19,2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0.0,177,275,452,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,452,22.96,43.0,0.0
11983,2012-05-19,2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,235,351,586,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,586,25.419999999999998,38.0,6.0032
11984,2012-05-19,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0,276,366,642,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,642,27.060000000000002,36.0,0.0
11985,2012-05-19,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,332,372,704,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,704,28.7,37.0,8.9981
11986,2012-05-19,2,1,5,14,0,6,0,1,0.72,0.6515,0.3,0.0896,361,369,730,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,730,29.52,30.0,6.0032
11987,2012-05-19,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,672,29.52,30.0,7.0015
11988,2012-05-19,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,642,30.34,30.0,7.0015
11989,2012-05-19,2,1,5,17,0,6,0,1,0.74,0.6515,0.3,0.0896,279,347,626,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,626,30.34,30.0,6.0032
11990,2012-05-19,2,1,5,18,0,6,0,1,0.74,0.6515,0.33,0.0896,254,391,645,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,645,30.34,33.0,6.0032
11991,2012-05-19,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,432,28.7,39.0,8.9981
11992,2012-05-19,2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,118,197,315,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,315,27.880000000000003,41.0,6.0032
11993,2012-05-19,2,1,5,21,0,6,0,1,0.64,0.6212,0.5,0.0,81,178,259,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,259,26.240000000000002,50.0,0.0
11994,2012-05-19,2,1,5,22,0,6,0,1,0.64,0.6212,0.47,0.0,104,234,338,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,338,26.240000000000002,47.0,0.0
11995,2012-05-19,2,1,5,23,0,6,0,1,0.6,0.6212,0.56,0.1642,71,168,239,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,239,24.599999999999998,56.00000000000001,11.0014
11996,2012-05-20,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,170,23.779999999999998,53.0,7.0015
11997,2012-05-20,2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0.0,28,102,130,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,130,22.96,52.0,0.0
11998,2012-05-20,2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0.0,36,62,98,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,98,22.96,52.0,0.0
11999,2012-05-20,2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,66,22.14,56.00000000000001,6.0032
12000,2012-05-20,2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,2,14,16,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,16,21.32,68.0,6.0032
12001,2012-05-20,2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,8,20.5,72.0,7.0015
12002,2012-05-20,2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,25,20.5,63.0,8.9981
12003,2012-05-20,2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.194,35,55,90,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,90,21.32,68.0,12.998000000000001
12004,2012-05-20,2,1,5,8,0,0,0,1,0.56,0.5303,0.56,0.1642,51,120,171,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,171,22.96,56.00000000000001,11.0014
12005,2012-05-20,2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,129,184,313,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,313,25.419999999999998,32.0,16.997899999999998
12006,2012-05-20,2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,432,27.060000000000002,34.0,19.999499999999998
12007,2012-05-20,2,1,5,11,0,0,0,1,0.66,0.6212,0.36,0.3284,258,323,581,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,581,27.060000000000002,36.0,22.0028
12008,2012-05-20,2,1,5,12,0,0,0,1,0.68,0.6364,0.36,0.3284,247,390,637,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,637,27.880000000000003,36.0,22.0028
12009,2012-05-20,2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,607,28.7,37.0,19.0012
12010,2012-05-20,2,1,5,14,0,0,0,1,0.72,0.6515,0.39,0.3881,236,307,543,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,543,29.52,39.0,26.0027
12011,2012-05-20,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,502,28.7,39.0,27.999299999999998
12012,2012-05-20,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,238,339,577,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,577,29.52,42.0,23.9994
12013,2012-05-20,2,1,5,17,0,0,0,1,0.72,0.6515,0.45,0.3284,209,340,549,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,549,29.52,45.0,22.0028
12014,2012-05-20,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,474,28.7,51.0,22.0028
12015,2012-05-20,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,402,27.060000000000002,61.0,27.999299999999998
12016,2012-05-20,2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,274,27.060000000000002,61.0,27.999299999999998
12017,2012-05-20,2,1,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,51,182,233,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,233,26.240000000000002,69.0,26.0027
12018,2012-05-20,2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,44,101,145,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,145,25.419999999999998,73.0,22.0028
12019,2012-05-20,2,1,5,23,0,0,0,3,0.6,0.5758,0.78,0.3582,32,54,86,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,86,24.599999999999998,78.0,23.9994
12020,2012-05-21,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,40,23.779999999999998,88.0,19.999499999999998
12021,2012-05-21,2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11,15,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,15,23.779999999999998,88.0,23.9994
12022,2012-05-21,2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,11,22.96,94.0,16.997899999999998
12023,2012-05-21,2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2,2,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,2,22.96,88.0,19.999499999999998
12024,2012-05-21,2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,7,22.96,88.0,19.999499999999998
12025,2012-05-21,2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14,15,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,15,22.96,88.0,19.999499999999998
12026,2012-05-21,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,79,22.96,88.0,19.999499999999998
12027,2012-05-21,2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146,153,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,153,22.96,88.0,19.999499999999998
12028,2012-05-21,2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258,270,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,270,22.96,88.0,16.997899999999998
12029,2012-05-21,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,186,22.96,88.0,15.001299999999999
12030,2012-05-21,2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71,99,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,99,23.779999999999998,88.0,19.0012
12031,2012-05-21,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,106,24.599999999999998,83.0,11.0014
12032,2012-05-21,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,170,24.599999999999998,83.0,16.997899999999998
12033,2012-05-21,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,184,24.599999999999998,83.0,16.997899999999998
12034,2012-05-21,2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135,180,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,180,24.599999999999998,83.0,12.998000000000001
12035,2012-05-21,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158,225,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,225,26.240000000000002,73.0,12.998000000000001
12036,2012-05-21,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,315,26.240000000000002,73.0,16.997899999999998
12037,2012-05-21,2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468,508,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,508,27.060000000000002,69.0,16.997899999999998
12038,2012-05-21,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,530,26.240000000000002,73.0,7.0015
